设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 18:00:42,东经,118.9311300,北纬,37.9395800,0,3,2,36.73,4.164,0,9,1.2,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 16:00:52,东经,118.9311000,北纬,37.9397000,2.8,181,1,38.36,4.128,0,7,1.5,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 14:01:42,东经,118.9311100,北纬,37.9395600,0,115,15,41.98,4.051,0,5,1.8,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 12:00:42,东经,118.9417000,北纬,37.9221800,0,175,1,38.3,3.989,0,9,1.2,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 10:00:47,东经,118.9311000,北纬,37.9394200,2.7,207,1,37.74,3.976,0,8,1.4,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 08:00:43,东经,118.9311700,北纬,37.9395700,0,275,0,35.51,3.961,0,5,1.3,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 06:01:23,东经,118.9438800,北纬,37.9327500,0,222,34,35.83,4.006,0,4,1.9,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 04:00:43,东经,118.9436600,北纬,37.9329400,0,84,3,35.01,4.028,0,5,1.1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 02:01:10,东经,118.9437900,北纬,37.9332700,1.7,246,9,35.67,4.047,0,5,1.6,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-11 00:00:26,东经,118.9435700,北纬,37.9335600,0,336,25,35.99,4.08,0,4,1.8,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 22:00:43,东经,118.9311200,北纬,37.9395700,0,331,3,34.13,4.105,0,11,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 20:00:42,东经,118.9310900,北纬,37.9395400,0,171,15,39.68,4.122,0,5,1.2,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 18:01:08,东经,118.9310800,北纬,37.9395900,1.6,312,10,43.26,4.08,0,7,1.2,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 16:01:13,东经,118.9312000,北纬,37.9395600,0,285,1,46.68,4.017,0,8,0.8,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 14:00:52,东经,118.9311300,北纬,37.9395200,0,192,17,51.47,3.868,0,5,1.5,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 12:01:09,东经,118.9311900,北纬,37.9395000,0,223,2,47.47,3.84,0,5,2.3,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 10:01:12,东经,118.9310500,北纬,37.9396700,0,224,7,35.02,3.821,0,7,3,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 08:00:52,东经,118.9312400,北纬,37.9395500,0,313,4,32.31,3.827,0,6,1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 06:00:41,东经,118.9462400,北纬,37.9298100,0,226,5,33.78,3.837,0,6,1.5,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 04:00:42,东经,118.9491300,北纬,37.9301600,0,40,17,33.59,3.856,0,6,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 02:01:13,东经,118.9460800,北纬,37.9299200,0,68,11,37.08,3.876,0,6,1.4,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-10 00:00:52,东经,118.9311600,北纬,37.9396100,0,318,0,34.27,3.894,0,6,1.2,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 22:00:43,东经,118.9312100,北纬,37.9395800,0,157,6,34.46,3.91,0,4,1.5,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 20:00:47,东经,118.9310200,北纬,37.9395400,4,281,2,35.76,3.927,0,5,2.1,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 18:00:43,东经,118.9311400,北纬,37.9396000,0,257,5,37.66,3.947,0,8,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 16:01:08,东经,118.9466900,北纬,37.9301100,0,88,9,35.08,3.954,0,6,1.2,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 14:01:16,东经,118.9464200,北纬,37.9299400,0,222,20,35.59,3.95,0,6,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 12:01:08,东经,118.9460800,北纬,37.9299500,0,333,6,37.38,3.946,0,5,1.1,2.3,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 10:00:52,东经,118.9416400,北纬,37.9215600,0,345,4,31.41,3.953,0,6,1.3,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 08:00:52,东经,118.9311400,北纬,37.9395100,1.7,15,12,34.34,3.953,0,5,1.2,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 06:00:43,东经,118.9312500,北纬,37.9397800,0,301,11,32.94,3.982,0,6,1.3,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 04:00:53,东经,118.9467200,北纬,37.9307000,2.1,339,0,35.78,4.018,0,4,1.6,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 02:00:42,东经,118.9485400,北纬,37.9300100,0,186,6,33.92,4.034,0,8,1.1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-09 00:00:42,东经,118.9312100,北纬,37.9396100,0,336,3,34.66,4.054,0,8,1.1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 22:00:42,东经,118.9311900,北纬,37.9395600,0,14,3,34.8,4.089,0,6,2.8,3.5,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 20:01:18,东经,118.9313200,北纬,37.9398700,0,168,89,37.95,4.125,0,4,1.4,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 16:00:39,东经,118.9312100,北纬,37.9396500,2.2,174,19,41.57,4.074,0,4,1.7,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 14:00:42,东经,118.9311700,北纬,37.9395300,0,204,9,51.53,4.058,0,8,0.9,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 12:00:26,东经,118.9312200,北纬,37.9395800,0,135,1,41.29,4.036,0,6,1.3,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 10:00:42,东经,118.9411900,北纬,37.9214600,0,37,7,41.02,4.028,0,8,1,0.7,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 08:01:09,东经,118.9310500,北纬,37.9395100,0,64,25,36.58,4.012,0,7,0.9,1.6,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 04:00:42,东经,118.9466800,北纬,37.9302900,0,50,3,36.55,4.05,0,8,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 02:00:42,东经,118.9418900,北纬,37.9216000,0,312,10,33.55,4.085,0,8,1.1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-08 00:00:42,东经,118.9311500,北纬,37.9395800,1.6,295,6,34.98,4.108,0,7,1.2,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 22:00:42,东经,118.9311500,北纬,37.9396000,0,104,1,35.83,4.131,0,6,1.5,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 20:00:38,东经,118.9310500,北纬,37.9394700,0,192,0,39.32,4.156,0,6,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 18:00:42,东经,118.9315900,北纬,37.9399000,2.5,96,3,42.12,4.159,0,7,1.3,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 16:01:08,东经,118.9312000,北纬,37.9396000,0,113,8,43.29,4.159,0,8,1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 14:00:42,东经,118.9313000,北纬,37.9395900,1.8,74,26,42.44,4.127,0,7,1.3,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 12:00:42,东经,118.9385500,北纬,37.9345000,0,120,0,40.73,4.066,0,6,1.2,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 10:00:43,东经,118.9312000,北纬,37.9395700,0,257,12,39.38,4.04,0,7,1.4,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 08:00:43,东经,118.9311800,北纬,37.9395900,0,63,6,35.01,4.033,0,7,1.4,2.3,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 06:00:42,东经,118.9389400,北纬,37.9363100,0,164,26,34.41,4.058,0,8,1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 04:00:43,东经,118.9391600,北纬,37.9363900,0,342,32,34.3,4.077,0,5,1.6,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 02:00:42,东经,118.9388500,北纬,37.9362000,0,157,4,36.74,4.096,0,9,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-07 00:00:42,东经,118.9312000,北纬,37.9395800,0,313,12,34.24,4.117,0,6,1.2,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 22:00:43,东经,118.9311600,北纬,37.9395600,0,265,4,33.59,4.139,0,7,1.1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 20:00:42,东经,118.9311300,北纬,37.9396200,0,18,5,37.48,4.171,0,5,1.3,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 18:00:44,东经,118.9311800,北纬,37.9395100,1.8,207,2,43.2,4.17,0,5,1.8,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 16:00:52,东经,118.9311500,北纬,37.9396600,3.4,196,13,44.07,4.136,0,6,2.8,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 14:00:42,东经,118.9409700,北纬,37.9332600,0,112,1,39.44,4.037,0,5,1.4,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 12:00:42,东经,118.9310900,北纬,37.9395700,0,209,34,40.01,4.026,0,8,1.3,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 10:00:42,东经,118.9414200,北纬,37.9215100,1.7,349,6,34.25,4.034,0,6,1.8,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 08:00:43,东经,118.9311900,北纬,37.9397400,0,313,4,31.45,4.035,0,8,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 06:00:53,东经,118.9389000,北纬,37.9367700,4,287,14,31.91,4.047,0,4,2.9,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 04:00:43,东经,118.9485900,北纬,37.9302100,0,162,17,33.12,4.064,0,5,1.6,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 02:01:06,东经,118.9487100,北纬,37.9291600,1.5,305,14,32.04,4.09,0,7,1.8,0.8,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-06 00:00:41,东经,118.9321100,北纬,37.9355500,0,276,5,32.4,4.12,0,8,1.1,0.7,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 22:00:43,东经,118.9311100,北纬,37.9396300,0,297,0,32.7,4.14,0,6,1.7,1.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 20:00:53,东经,118.9310200,北纬,37.9395100,0,29,34,36.22,4.156,0,4,2.8,5.1,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 18:00:42,东经,118.9311100,北纬,37.9395400,0,254,9,40.22,4.481,0,5,2.7,0.8,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 16:00:42,东经,118.9310400,北纬,37.9396100,3.9,307,15,40.51,4.532,0,7,1.3,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 14:01:08,东经,118.9311600,北纬,37.9395800,0,125,5,41.62,4.138,0,7,1.3,2.5,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 10:00:42,东经,118.9311800,北纬,37.9395700,0,286,10,34.25,4.05,0,9,1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 08:00:42,东经,118.9311900,北纬,37.9395900,0,306,12,32.05,4.034,0,9,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 06:01:08,东经,118.9323000,北纬,37.9358000,0,156,21,32.33,4.051,0,7,1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 04:01:43,东经,118.9319700,北纬,37.9355900,0,93,33,34.11,4.089,0,5,1.4,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 02:01:22,东经,118.9321000,北纬,37.9357100,0,346,3,34.5,4.116,0,10,0.8,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-05 00:00:45,东经,118.9320600,北纬,37.9355700,0,128,4,33.9,4.135,0,4,4.1,0.9,C,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 22:00:42,东经,118.9311100,北纬,37.9396200,0,324,3,33.21,4.154,0,6,1.7,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 20:00:42,东经,118.9311200,北纬,37.9395300,0,34,1,32.97,4.174,0,8,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 18:01:08,东经,118.9310800,北纬,37.9395800,0,225,13,38.96,4.461,0,7,1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 14:01:14,东经,118.9327900,北纬,37.9358400,0,329,1,37.12,4.043,0,6,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 10:01:08,东经,118.9329700,北纬,37.9359900,0,192,11,31.04,4.043,0,5,1.3,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 06:01:08,东经,118.9391400,北纬,37.9361600,2.3,258,19,37.76,4.062,0,4,2.9,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 04:00:43,东经,118.9391700,北纬,37.9343400,0,102,16,34.66,4.081,0,5,1.4,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 02:00:46,东经,118.9312500,北纬,37.9394100,3.1,146,11,34.07,4.099,0,5,2,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-04 00:01:08,东经,118.9310900,北纬,37.9395600,2,271,4,34.13,4.123,0,7,1.4,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 22:00:43,东经,118.9310800,北纬,37.9396000,0,343,3,34.57,4.154,0,7,1.5,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 20:00:53,东经,118.9311400,北纬,37.9397100,4,7,16,40.36,4.173,0,4,3.1,6.2,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 18:01:13,东经,118.9311800,北纬,37.9395800,0,164,26,46.86,4.171,0,4,2.3,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 14:00:52,东经,118.9344300,北纬,37.9359900,1.5,161,70,41.58,4.13,0,4,2.5,1,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 12:01:31,东经,118.9311100,北纬,37.9394700,0,31,18,40.54,4.086,0,6,1.4,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 08:00:44,东经,118.9311400,北纬,37.9395900,0,50,2,34.09,4.078,0,6,1.8,2.5,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 06:00:31,东经,118.9393600,北纬,37.9348100,0,195,20,36.49,4.086,0,4,1.7,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 04:01:08,东经,118.9387900,北纬,37.9344700,0,232,5,33.75,4.106,0,6,1.5,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 02:00:54,东经,118.9309500,北纬,37.9399000,2.9,339,15,33.11,4.128,0,5,2.7,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-03 00:01:07,东经,118.9311300,北纬,37.9395400,0,112,1,32.53,4.148,0,8,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 22:00:43,东经,118.9311100,北纬,37.9396200,0,44,0,33.58,4.161,0,7,1.9,0.8,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 20:00:42,东经,118.9340600,北纬,37.9339000,0,185,47,37.14,4.172,0,5,1.5,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 18:01:06,东经,118.9311700,北纬,37.9395900,0,341,30,37.84,4.174,0,6,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 16:01:10,东经,118.9306300,北纬,37.9394200,0,318,44,44.56,4.157,0,5,1.2,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 12:00:42,东经,118.9311900,北纬,37.9396000,0,65,3,40.42,4.063,0,6,1.4,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 10:01:23,东经,118.9311800,北纬,37.9395500,4.8,232,10,42.4,4.067,0,5,1.6,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 08:00:44,东经,118.9343000,北纬,37.9339100,0,301,21,33.03,4.06,0,4,3.8,0.9,C,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 06:00:51,东经,118.9325900,北纬,37.9354700,2.5,282,17,33.09,4.076,0,4,2.6,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 04:01:13,东经,118.9312000,北纬,37.9395400,0,349,10,29.13,4.098,0,7,1.2,0.7,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 02:00:26,东经,118.9311700,北纬,37.9395500,0,349,7,26.05,4.108,0,4,3.3,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-02 00:00:42,东经,118.9311700,北纬,37.9395000,0,138,2,27.42,4.119,0,9,1.1,1.7,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 22:00:43,东经,118.9311200,北纬,37.9395900,0,273,6,32.71,4.128,0,5,1.6,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 20:00:44,东经,118.9311000,北纬,37.9395600,0,11,15,34.35,4.15,0,4,1.7,2.6,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 18:01:23,东经,118.9310500,北纬,37.9395100,4.7,331,17,38.36,4.386,0,4,1.5,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 16:00:52,东经,118.9507400,北纬,37.9301100,2.6,224,28,34.9,4.15,0,4,3,1,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 12:01:06,东经,118.9324200,北纬,37.9340000,2,104,37,40.71,4.055,0,6,1.6,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 10:01:17,东经,118.9332600,北纬,37.9341500,0,19,147,36.41,4.039,0,3,2.2,1,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 08:00:43,东经,118.9312100,北纬,37.9395900,0,350,100,33.83,3.996,0,5,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 06:00:52,东经,118.9381100,北纬,37.9340000,0,60,25,35.01,4.003,0,5,1.4,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 04:00:42,东经,118.9311500,北纬,37.9396200,0,68,9,31.88,4.019,0,8,1.4,0.7,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 02:00:53,东经,118.9312400,北纬,37.9395200,0,58,32,30.95,4.032,0,6,1.4,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-06-01 00:01:20,东经,118.9311800,北纬,37.9395000,0,55,5,32.06,4.047,0,8,1.1,1.7,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 22:00:52,东经,118.9310500,北纬,37.9394600,0,5,42,32.66,4.058,0,4,1.9,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 20:00:44,东经,118.9311200,北纬,37.9394500,0,204,14,34.12,4.066,0,7,1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 18:02:24,东经,118.9486200,北纬,37.9291500,0,61,4,37.63,4.074,0,7,1,1.6,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 16:00:36,东经,118.9313700,北纬,37.9393900,3.6,351,25,39.4,4.08,0,4,2.1,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 14:01:12,东经,118.9336200,北纬,37.9391000,0,61,6,37.68,4.042,0,6,1.4,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 12:01:22,东经,118.9313300,北纬,37.9397200,0,191,9,36.22,4.056,0,5,3,0.8,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 10:01:23,东经,118.9312200,北纬,37.9395500,0,257,11,37.4,4.07,0,8,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 08:00:42,东经,118.9312400,北纬,37.9394700,0,139,19,31.87,4.076,0,5,2.1,3.5,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 06:01:08,东经,118.9322100,北纬,37.9398400,0,35,10,33.8,4.093,0,6,1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 04:00:42,东经,118.9312100,北纬,37.9395900,0,209,5,32.44,4.112,0,7,1.1,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 02:01:09,东经,118.9311500,北纬,37.9396500,0,314,5,30.51,4.131,0,7,1.7,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-31 00:00:21,东经,118.9311400,北纬,37.9395500,0,254,4,33.46,4.138,0,4,1.6,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 22:00:43,东经,118.9311100,北纬,37.9395100,0,350,4,32.69,4.151,0,5,1.7,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 20:01:15,东经,118.9311600,北纬,37.9395100,0,171,20,33.97,4.174,0,5,1.4,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 18:00:42,东经,118.9309100,北纬,37.9396900,4.5,318,11,36.35,4.171,0,4,2.7,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 14:00:52,东经,118.9320900,北纬,37.9357500,1.7,139,22,40.19,4.09,0,5,1.5,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 12:00:52,东经,118.9311800,北纬,37.9395800,2.3,215,3,40.63,4.067,0,6,1.2,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 10:01:23,东经,118.9312400,北纬,37.9396000,0,289,1,38.52,4.073,0,6,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 08:00:25,东经,118.9322500,北纬,37.9397000,0,4,4,34.52,4.087,0,5,1.3,2.4,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 06:00:42,东经,118.9311500,北纬,37.9396200,1.7,28,6,32.52,4.099,0,5,3.2,0.8,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 04:00:52,东经,118.9311600,北纬,37.9395400,0,130,5,32.62,4.11,0,7,0.9,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 02:00:42,东经,118.9311400,北纬,37.9395500,0,122,20,34.02,4.12,0,5,1.6,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-30 00:01:14,东经,118.9322300,北纬,37.9398500,0,254,11,35.25,4.138,0,6,1.3,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-29 22:00:43,东经,118.9311100,北纬,37.9396300,3.3,7,8,34.12,4.159,0,4,3,4.3,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-29 20:00:42,东经,118.9311000,北纬,37.9395200,0,44,3,36.65,4.171,0,4,2.2,4.2,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-29 18:00:42,东经,118.9309700,北纬,37.9396300,0,234,18,41.02,4.454,0,6,1.2,0.8,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-29 16:00:42,东经,118.9311600,北纬,37.9395300,1.5,174,30,39.89,4.118,0,7,1.1,0.9,A,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-29 12:01:06,东经,118.9312700,北纬,37.9395300,0,322,38,39.45,4.081,0,4,1.9,0.9,B,可用
H52M·G40·N040·190528_210727丢失,032011114,2020-05-29 10:01:09,东经,118.9311600,北纬,37.9395100,0,42,9,36.61,4.077,0,5,1.4,0.9,A,可用
